frame,time_s,raw_yaw_deg,raw_pitch_deg,raw_screen_x,raw_screen_y,filtered_x,filtered_y,final_x,final_y,speed,locked,ear_avg,blink_click,fwd_x,fwd_y,fwd_z
1084,87.3585,175.6658,205.4050,1247.1,784.4,1237.7,768.2,1237.7,768.2,66.36,0,0.2523,0,-0.068302,0.428012,0.901188
1085,87.4055,176.1166,205.3021,1276.0,791.8,1270.1,781.8,1270.1,781.8,35.20,0,0.2486,0,-0.061254,0.426588,0.902369
1086,87.4534,177.0807,205.6191,1337.7,769.0,1327.0,775.8,1327.0,775.8,57.20,0,0.2469,0,-0.045933,0.431930,0.900737
1087,87.5015,177.7087,205.5878,1377.9,771.3,1369.2,774.1,1369.2,774.1,42.20,0,0.2458,0,-0.036064,0.431613,0.901338
1088,87.5515,178.8372,205.4916,1450.1,778.2,1436.7,775.5,1436.7,775.5,67.55,0,0.2502,0,-0.018319,0.430307,0.902497
1089,87.5958,179.1047,205.4875,1467.2,778.5,1461.0,776.4,1461.0,776.4,24.30,0,0.2489,0,-0.014104,0.430272,0.902589
1090,87.6440,179.3301,205.5080,1481.6,777.0,1477.1,776.6,1477.1,776.6,16.11,0,0.2503,0,-0.010552,0.430614,0.902475
1091,87.6902,179.5205,205.6351,1493.8,767.9,1489.5,775.5,1489.5,775.5,12.45,0,0.2507,0,-0.007544,0.432626,0.901542
1092,87.7368,178.9956,205.6607,1460.2,766.0,1470.5,775.2,1470.5,775.2,19.02,0,0.2091,0,-0.015801,0.432988,0.901261
1093,87.7848,177.9637,206.4073,1394.2,712.3,1450.8,744.8,1450.8,744.8,36.30,0,0.1823,0,-0.031830,0.444525,0.895201
1094,87.8302,177.7225,206.9718,1378.7,671.6,1419.9,698.6,1419.9,698.6,55.55,0,0.1857,0,-0.035423,0.453267,0.890671
1095,87.8921,177.6536,206.8596,1374.3,679.7,1394.4,686.8,1394.4,686.8,28.13,0,0.1913,1,-0.036531,0.451505,0.891521
1096,87.9384,177.9483,206.5252,1393.2,703.8,1393.7,696.1,1393.7,696.1,9.36,0,0.2021,0,-0.032038,0.446363,0.894278
1097,87.9844,177.7979,205.7451,1383.6,759.9,1389.1,705.7,1389.1,705.7,10.62,0,0.2083,0,-0.034614,0.434108,0.900195
1098,88.0315,177.8469,205.3294,1386.7,789.9,1388.1,754.0,1388.1,754.0,48.33,0,0.2199,0,-0.033963,0.427574,0.903342
1099,88.0803,177.8000,205.3526,1383.7,788.2,1386.4,774.9,1386.4,774.9,20.98,0,0.2226,0,-0.034696,0.427929,0.903146
1100,88.1267,177.7308,205.3563,1379.3,787.9,1383.9,782.4,1383.9,782.4,7.89,0,0.2255,0,-0.035785,0.427972,0.903083
1101,88.1734,177.7108,205.4404,1378.0,781.9,1381.9,782.1,1381.9,782.1,2.02,0,0.2281,0,-0.036076,0.429293,0.902445
1102,88.2200,177.7875,205.3845,1382.9,785.9,1382.1,783.9,1382.1,783.9,1.77,0,0.2297,0,-0.034884,0.428430,0.902902
1103,88.2678,177.7749,205.3498,1382.1,788.4,1382.1,785.8,1382.1,785.8,1.93,0,0.2326,0,-0.035092,0.427880,0.903154
1104,88.3137,178.0032,205.4229,1396.7,783.1,1382.5,784.9,1382.5,784.9,0.96,0,0.2351,0,-0.031473,0.429083,0.902717
1105,88.3583,178.0717,205.4093,1401.1,784.1,1386.1,784.7,1386.1,784.7,3.62,1,0.2366,0,-0.030396,0.428883,0.902849
1106,88.4048,177.1209,205.4308,1340.2,782.6,1371.7,784.2,1386.1,784.7,14.43,1,0.1958,0,-0.045373,0.428979,0.902174
1107,88.4504,176.5705,205.5933,1305.0,770.9,1334.2,783.9,1334.2,783.9,37.44,0,0.1827,0,-0.053968,0.431351,0.900569
1108,88.4960,176.0563,205.5532,1272.1,773.8,1293.8,782.8,1293.8,782.8,40.44,0,0.1628,0,-0.062076,0.430517,0.900445
1109,88.5434,176.1413,205.5702,1277.5,772.5,1283.5,780.7,1283.5,780.7,10.49,0,0.1666,0,-0.060730,0.430820,0.900392
1110,88.5907,176.5133,205.8035,1301.4,755.7,1292.7,771.9,1292.7,771.9,12.82,0,0.1816,0,-0.054773,0.434633,0.898940
1111,88.6386,176.7131,206.0053,1314.1,741.2,1300.1,757.6,1300.1,757.6,16.04,0,0.1935,1,-0.051547,0.437871,0.897559
1112,88.6855,176.8342,206.0767,1321.9,736.1,1301.8,747.0,1301.8,747.0,10.78,0,0.2017,0,-0.049618,0.439032,0.897100
1113,88.7312,177.0307,205.9663,1334.5,744.0,1311.1,745.7,1311.1,745.7,9.34,0,0.2135,0,-0.046584,0.437368,0.898075
1114,88.7778,177.2815,205.9721,1350.5,743.6,1329.4,744.9,1329.4,744.9,18.40,0,0.2231,0,-0.042649,0.437535,0.898189
1115,88.8226,177.3318,205.8757,1353.7,750.5,1341.5,746.5,1341.5,746.5,12.19,0,0.2299,0,-0.041894,0.436038,0.898953
1116,88.8686,177.3747,205.8989,1356.5,748.9,1349.0,747.0,1349.0,747.0,7.50,0,0.2336,0,-0.041212,0.436413,0.898802
1117,88.9139,177.5006,205.8752,1364.5,750.6,1356.7,747.5,1356.7,747.5,7.71,0,0.2329,0,-0.039244,0.436076,0.899054
1118,88.9607,177.7244,205.9628,1378.9,744.3,1368.3,747.0,1368.3,747.0,11.63,0,0.2340,0,-0.035705,0.437509,0.898505
1119,89.0182,177.8778,205.9420,1388.7,745.8,1380.0,746.8,1380.0,746.8,11.64,0,0.2346,0,-0.033303,0.437218,0.898739
1120,89.0731,177.9975,205.8759,1396.3,750.5,1388.9,747.1,1388.9,747.1,8.98,0,0.2345,0,-0.031444,0.436208,0.899297
1121,89.1254,178.0002,205.8714,1396.5,750.8,1392.7,747.1,1392.7,747.1,3.77,0,0.2344,0,-0.031401,0.436137,0.899332
1122,89.1846,176.7859,205.7272,1318.8,761.2,1369.9,749.9,1369.9,749.9,23.01,0,0.1951,0,-0.050524,0.433532,0.899721
1123,89.2420,176.7997,205.5651,1319.7,772.9,1343.0,758.2,1343.0,758.2,28.13,0,0.1912,0,-0.050376,0.430988,0.900950
1124,89.2933,176.8102,205.5464,1320.4,774.3,1331.0,764.3,1331.0,764.3,13.48,0,0.1884,0,-0.050219,0.430697,0.901098
1125,89.3446,177.1564,205.5343,1342.5,775.1,1335.6,768.5,1335.6,768.5,6.27,0,0.1899,0,-0.044774,0.430618,0.901423
1126,89.4008,177.2073,205.4847,1345.8,778.7,1338.4,772.6,1338.4,772.6,4.96,0,0.2026,1,-0.043991,0.429853,0.901827
1127,89.4584,177.4825,205.5990,1363.4,770.5,1341.3,771.9,1341.3,771.9,3.00,0,0.2158,0,-0.039620,0.431731,0.901132
1128,89.5095,177.5311,205.6422,1366.5,767.4,1349.4,771.0,1349.4,771.0,8.12,0,0.2175,0,-0.038841,0.432423,0.900834
1129,89.5600,177.6187,205.7533,1372.1,759.4,1358.7,770.9,1358.7,770.9,9.33,0,0.2205,0,-0.037428,0.434193,0.900042
1130,89.6203,177.5934,205.8263,1370.5,754.1,1364.0,767.2,1364.0,767.2,6.41,0,0.2221,0,-0.037803,0.435334,0.899475
1131,89.6814,177.5739,205.8460,1369.2,752.7,1366.1,762.6,1366.1,762.6,5.04,0,0.2240,0,-0.038103,0.435637,0.899315
1132,89.7423,177.5702,205.8467,1369.0,752.6,1367.1,759.3,1367.1,759.3,3.51,0,0.2245,0,-0.038161,0.435648,0.899308
1133,89.8010,177.6139,205.8421,1371.8,753.0,1368.6,757.3,1368.6,757.3,2.48,0,0.2259,0,-0.037476,0.435587,0.899366
1134,89.8592,177.7010,205.7742,1377.4,757.8,1371.5,757.4,1371.5,757.4,2.86,0,0.2257,0,-0.036130,0.434542,0.899927
1135,89.9117,177.7373,205.7430,1379.7,760.1,1374.0,757.8,1374.0,757.8,2.61,1,0.2259,0,-0.035568,0.434061,0.900181
1136,89.9624,177.7542,205.7266,1380.8,761.3,1376.1,758.1,1374.0,757.8,2.06,1,0.2260,0,-0.035307,0.433807,0.900314
1137,90.0226,177.8172,205.7470,1384.8,759.8,1379.1,758.1,1374.0,757.8,3.01,1,0.2255,0,-0.034312,0.434142,0.900191
1138,90.0805,178.2872,205.9128,1414.9,747.9,1396.7,756.4,1396.7,756.4,17.73,0,0.2284,0,-0.026887,0.436844,0.899135
1139,90.1388,179.3579,205.7941,1483.4,756.4,1456.1,756.4,1456.1,756.4,59.36,0,0.2345,0,-0.010090,0.435117,0.900318
1140,90.1928,180.2244,205.9238,1538.9,747.1,1517.2,754.5,1517.2,754.5,61.16,0,0.2329,0,0.003522,0.437173,0.899371
1141,90.2468,182.6886,206.5723,1696.6,700.4,1666.5,726.8,1666.5,726.8,151.80,0,0.2372,0,0.041962,0.446932,0.893583
1142,90.3020,184.6433,206.3835,1821.7,714.0,1800.4,720.4,1800.4,720.4,134.05,0,0.2356,0,0.072568,0.443205,0.893478
1143,90.3610,185.1542,205.9334,1854.4,746.4,1846.4,727.0,1846.4,727.0,46.55,0,0.2314,0,0.080853,0.435895,0.896358
1144,90.4199,186.5364,206.0788,1942.8,735.9,1928.8,727.8,1928.8,727.8,82.35,0,0.2471,0,0.102373,0.437297,0.893472
1145,90.4738,188.3201,206.7804,2057.0,685.4,2038.8,709.7,2038.8,709.7,111.49,0,0.2611,0,0.129457,0.446780,0.885228
1146,90.5281,188.4511,207.0109,2065.4,668.8,2060.9,687.3,2060.9,687.3,31.50,0,0.2625,0,0.131228,0.450232,0.883216
1147,90.5818,188.5752,206.8127,2073.3,683.1,2070.8,685.2,2070.8,685.2,10.06,0,0.2625,0,0.133379,0.447045,0.884512
1148,90.6399,189.0790,207.1848,2105.6,656.3,2098.1,669.2,2098.1,669.2,31.69,0,0.2596,0,0.140732,0.452315,0.880685
1149,90.6907,188.9864,206.9968,2099.6,669.8,2099.2,669.5,2099.2,669.5,1.14,0,0.2586,0,0.139530,0.449501,0.882315
1150,90.7451,189.0247,206.9096,2102.1,676.1,2101.1,671.8,2101.1,671.8,3.04,0,0.2586,0,0.140229,0.448113,0.882910
1151,90.7957,189.0500,206.9534,2103.7,672.9,2102.6,672.1,2102.6,672.1,1.56,0,0.2601,0,0.140568,0.448765,0.882525
1152,90.8519,188.9610,206.9618,2098.0,672.3,2100.2,672.2,2100.2,672.2,2.45,0,0.2602,0,0.139180,0.448984,0.882634
1153,90.9027,189.1450,207.2446,2109.8,652.0,2104.8,665.3,2104.8,665.3,8.22,0,0.2587,0,0.141677,0.453172,0.880093
1154,90.9545,189.2994,207.0261,2119.7,667.7,2111.9,666.0,2111.9,666.0,7.20,0,0.2598,0,0.144337,0.449638,0.881472
1155,91.0123,189.4526,206.9450,2129.5,673.6,2120.9,667.0,2120.9,667.0,9.07,0,0.2565,0,0.146810,0.448225,0.881783
1156,91.0719,189.5720,207.0453,2137.1,666.3,2129.3,667.0,2129.3,667.0,8.35,0,0.2549,0,0.148528,0.449651,0.880769
1157,91.1254,189.5847,207.0326,2137.9,667.2,2133.3,667.0,2133.3,667.0,3.98,0,0.2573,0,0.148742,0.449442,0.880839
1158,91.1799,189.6380,206.7675,2141.3,686.3,2136.8,670.8,2136.8,670.8,5.20,0,0.2602,0,0.149909,0.445282,0.882752
1159,91.2377,189.6648,206.8915,2143.1,677.4,2139.4,672.3,2139.4,672.3,3.02,0,0.2603,0,0.150163,0.447173,0.881752
1160,91.2930,189.5932,206.9290,2138.5,674.7,2139.1,672.8,2139.1,672.8,0.57,0,0.2625,0,0.149007,0.447830,0.881615
1161,91.3512,189.4092,206.5730,2126.7,700.3,2137.3,683.7,2137.3,683.7,11.08,0,0.2566,0,0.146607,0.442504,0.884702
1162,91.4090,189.1823,207.2650,2112.2,650.5,2131.5,681.3,2131.5,681.3,6.29,0,0.2514,0,0.142227,0.453450,0.879861
1163,91.4852,188.4459,207.3598,2065.0,643.7,2090.4,664.2,2090.4,664.2,44.53,0,0.2544,0,0.130743,0.455632,0.880514
1164,91.5538,187.7226,208.1552,2018.8,586.4,2040.0,612.4,2040.0,612.4,72.29,0,0.2590,0,0.118716,0.468525,0.875438
1165,91.6320,186.5463,208.0311,1943.5,595.3,1963.5,601.3,1963.5,601.3,77.27,0,0.2581,0,0.100777,0.467559,0.878199
1166,91.6951,185.8733,207.9591,1900.4,600.5,1915.0,600.9,1915.0,600.9,48.54,0,0.2631,0,0.090489,0.466918,0.879659
1167,91.7524,184.9507,208.1172,1841.3,589.2,1857.9,595.2,1857.9,595.2,57.36,0,0.2639,0,0.076177,0.469907,0.879423
1168,91.8099,184.3126,208.6474,1800.5,551.0,1813.3,569.2,1813.3,569.2,51.66,0,0.2673,0,0.066035,0.478372,0.875671
1169,91.8622,183.6963,208.8018,1761.1,539.9,1773.5,551.9,1773.5,551.9,43.38,0,0.2641,0,0.056520,0.481011,0.874891
1170,91.9168,183.4053,209.0998,1742.4,518.4,1750.2,531.1,1750.2,531.1,31.26,0,0.2617,0,0.051923,0.485676,0.872595
1171,91.9692,183.0521,209.3135,1719.8,503.0,1728.2,513.7,1728.2,513.7,28.05,0,0.2566,0,0.046442,0.489060,0.871013
1172,92.0250,182.4917,209.6202,1684.0,480.9,1695.6,492.6,1695.6,492.6,38.82,0,0.2583,0,0.037802,0.493895,0.868700
1173,92.0792,181.6771,210.5323,1631.8,415.3,1647.6,437.0,1647.6,437.0,73.42,0,0.2645,0,0.025211,0.507862,0.861070
1174,92.1319,181.7781,210.7000,1638.3,403.2,1641.1,413.2,1641.1,413.2,24.75,0,0.2638,0,0.026684,0.510361,0.859546
1175,92.1850,181.2073,210.7978,1601.8,396.1,1613.3,401.7,1613.3,401.7,30.04,0,0.2660,0,0.018099,0.511926,0.858839
1176,92.2425,181.0534,210.7716,1591.9,398.0,1598.4,399.4,1598.4,399.4,15.03,0,0.2640,0,0.015797,0.511553,0.859106
1177,92.2957,180.5752,211.0137,1561.3,380.6,1573.1,388.2,1573.1,388.2,27.75,0,0.2603,0,0.008604,0.515224,0.857012
1178,92.3533,180.7235,210.7543,1570.8,399.3,1571.6,393.7,1571.6,393.7,5.73,0,0.2556,0,0.010852,0.511327,0.859318
1179,92.4028,180.7535,210.6212,1572.7,408.9,1572.2,398.2,1572.2,398.2,4.56,0,0.2539,0,0.011317,0.509328,0.860498
1180,92.4532,180.0528,211.5606,1527.9,341.2,1545.3,367.3,1545.3,367.3,41.04,0,0.2540,0,0.000786,0.523400,0.852087
1181,92.5100,180.1856,211.7426,1536.4,328.1,1540.0,343.0,1540.0,343.0,24.86,0,0.2527,0,0.002754,0.526102,0.850417
1182,92.5649,179.7565,212.1854,1508.9,296.2,1521.2,312.2,1521.2,312.2,36.07,0,0.2520,0,-0.003597,0.532657,0.846323
1183,92.6140,179.8849,213.1663,1517.1,225.6,1519.1,249.6,1519.1,249.6,62.59,0,0.2548,0,-0.001681,0.547070,0.837085
1184,92.6691,180.0239,213.6803,1526.0,188.6,1522.2,203.3,1522.2,203.3,46.45,0,0.2589,0,0.000348,0.554559,0.832145
1185,92.7243,179.5097,214.7668,1493.1,110.4,1507.1,129.5,1507.1,129.5,75.27,0,0.2537,0,-0.007030,0.570224,0.821459
1186,92.7863,179.3068,215.2009,1480.1,79.1,1491.7,89.2,1491.7,89.2,43.22,0,0.2485,0,-0.009886,0.576416,0.817096
1187,92.8369,179.2514,215.0233,1476.6,91.9,1483.9,91.1,1483.9,91.1,7.99,0,0.2498,0,-0.010700,0.573876,0.818872
1188,92.8896,179.6692,216.6841,1503.3,-27.7,1490.6,-2.7,1490.6,10.0,81.40,0,0.2554,0,-0.004630,0.597396,0.801933
1189,92.9448,179.5715,216.3603,1497.1,-4.4,1492.1,-3.9,1492.1,10.0,1.52,0,0.2555,0,-0.006023,0.592850,0.805290
1190,93.0052,179.4977,216.0632,1492.4,17.0,1492.2,10.0,1492.2,10.0,0.05,0,0.2590,0,-0.007087,0.588662,0.808348
1191,93.0599,179.7023,215.8467,1505.5,32.6,1492.9,21.1,1492.9,21.1,11.16,0,0.2601,0,-0.004211,0.585613,0.810579
1192,93.1114,179.6662,216.0193,1503.1,20.2,1494.6,20.8,1494.6,20.8,1.74,0,0.2615,0,-0.004712,0.588051,0.808810
1193,93.1648,179.7338,216.0699,1507.5,16.6,1498.0,19.2,1498.0,19.2,3.76,0,0.2626,0,-0.003756,0.588767,0.808294
1194,93.2229,179.5800,216.0733,1497.6,16.3,1497.9,18.2,1497.9,18.2,1.00,0,0.2618,0,-0.005924,0.588810,0.808250
1195,93.2808,178.8166,216.0500,1448.8,18.0,1479.1,18.1,1479.1,18.1,18.82,0,0.2526,0,-0.016699,0.588409,0.808391
1196,93.3344,178.4605,215.8026,1426.0,35.8,1449.4,18.2,1449.4,18.2,29.71,0,0.2476,0,-0.021792,0.584856,0.810845
1197,93.3863,178.6075,215.7099,1435.4,42.5,1441.9,24.9,1441.9,24.9,10.01,0,0.2463,0,-0.019734,0.583567,0.811825
1198,93.4425,178.4948,215.5553,1428.2,53.6,1434.6,37.5,1434.6,37.5,14.51,0,0.2448,0,-0.021373,0.581355,0.813369
1199,93.5026,178.2569,215.3575,1412.9,67.8,1422.5,53.5,1422.5,53.5,20.10,0,0.2493,0,-0.024811,0.578499,0.815306
1200,93.5646,177.9143,215.0487,1391.0,90.1,1403.7,75.3,1403.7,75.3,28.82,0,0.2557,0,-0.029801,0.574017,0.818301
1201,93.6256,177.2807,214.7420,1350.5,112.2,1368.3,98.5,1368.3,98.5,42.31,0,0.2586,0,-0.038999,0.569449,0.821101
1202,93.6826,176.9426,214.3022,1328.8,143.8,1341.9,128.3,1341.9,128.3,39.79,0,0.2602,0,-0.044080,0.563010,0.825274
1203,93.7354,176.2681,213.7492,1285.7,183.6,1302.8,166.3,1302.8,166.3,54.57,0,0.2609,0,-0.054155,0.554744,0.830257
1204,93.7912,174.8637,213.8160,1195.8,178.8,1219.4,174.6,1219.4,174.6,83.81,0,0.2511,0,-0.074473,0.554982,0.828522
1205,93.8452,174.4216,213.6864,1167.5,188.2,1179.3,183.0,1179.3,183.0,40.91,0,0.2504,0,-0.081003,0.552824,0.829351
1206,93.8991,174.3303,213.6685,1161.6,189.5,1166.3,186.6,1166.3,186.6,13.54,0,0.2515,0,-0.082346,0.552505,0.829432
1207,93.9524,174.6821,213.5234,1184.2,199.9,1177.8,193.8,1177.8,193.8,13.53,0,0.2552,0,-0.077367,0.550622,0.831162
1208,94.0038,174.9010,213.4668,1198.2,204.0,1187.9,198.9,1187.9,198.9,11.40,0,0.2555,0,-0.074231,0.549932,0.831904
1209,94.0576,175.1349,213.6786,1213.1,188.7,1194.9,195.0,1194.9,195.0,7.97,0,0.2561,0,-0.070653,0.553148,0.830082
1210,94.1107,175.2767,213.7467,1222.2,183.8,1198.5,192.5,1198.5,192.5,4.39,0,0.2560,0,-0.068541,0.554216,0.829546
1211,94.1645,175.4809,213.7140,1235.3,186.2,1213.6,191.8,1213.6,191.8,15.17,0,0.2565,0,-0.065603,0.553852,0.830026
1212,94.2172,175.6609,213.7309,1246.8,185.0,1230.5,191.7,1230.5,191.7,16.87,0,0.2565,0,-0.062977,0.554190,0.830004
1213,94.2788,175.4002,214.0926,1230.1,158.9,1230.3,179.5,1230.3,179.5,12.15,0,0.2572,0,-0.066479,0.559292,0.826301
1214,94.3381,175.5255,214.1193,1238.1,157.0,1233.6,169.5,1233.6,169.5,10.53,0,0.2596,0,-0.064649,0.559745,0.826139
1215,94.3926,176.2247,214.5704,1282.9,124.5,1261.4,144.4,1261.4,144.4,37.47,0,0.2589,0,-0.054256,0.566583,0.822217
1216,94.4442,176.6687,214.7354,1311.3,112.6,1292.8,125.9,1292.8,125.9,36.40,0,0.2587,0,-0.047781,0.569137,0.820853
1217,94.4951,176.7063,214.6889,1313.7,116.0,1305.6,120.5,1305.6,120.5,13.91,0,0.2603,0,-0.047267,0.568484,0.821336
1218,94.5520,176.7552,214.6052,1316.8,122.0,1312.3,121.2,1312.3,121.2,6.75,0,0.2613,0,-0.046612,0.567302,0.822190
1219,94.6097,176.8905,214.6126,1325.5,121.5,1319.8,121.3,1319.8,121.3,7.51,0,0.2591,0,-0.044664,0.567459,0.822190
1220,94.6635,177.1850,214.5893,1344.3,123.2,1333.8,121.9,1333.8,121.9,13.93,0,0.2573,0,-0.040447,0.567225,0.822569
1221,94.7129,177.8581,214.1430,1387.4,155.3,1367.7,126.8,1367.7,126.8,34.30,0,0.2568,0,-0.030939,0.560992,0.827243
1222,94.7752,178.0897,214.1829,1402.2,152.4,1391.3,136.5,1391.3,136.5,25.55,0,0.2596,0,-0.027582,0.561623,0.826933
1223,94.8334,178.1032,213.9582,1403.1,168.6,1398.7,152.2,1398.7,152.2,17.34,0,0.2629,0,-0.027458,0.558378,0.829132
1224,94.8902,178.5099,214.1335,1429.1,156.0,1417.9,153.8,1417.9,153.8,19.26,0,0.2607,0,-0.021527,0.560994,0.827540
1225,94.9426,178.5454,214.1676,1431.4,153.5,1425.8,153.7,1425.8,153.7,7.86,0,0.2594,0,-0.021006,0.561491,0.827216
1226,94.9932,178.6400,214.1332,1437.5,156.0,1432.2,154.4,1432.2,154.4,6.41,0,0.2617,0,-0.019648,0.561010,0.827576
1227,95.0486,178.6849,214.1355,1440.3,155.8,1436.5,154.8,1436.5,154.8,4.32,0,0.2631,0,-0.018998,0.561051,0.827563
1228,95.1022,178.7146,214.0578,1442.2,161.4,1439.2,156.6,1439.2,156.6,3.26,0,0.2622,0,-0.018586,0.559932,0.828330
1229,95.1536,178.6217,214.2412,1436.3,148.2,1438.1,155.5,1438.1,155.5,1.49,0,0.2624,0,-0.019886,0.562567,0.826513
1230,95.2111,178.6356,214.2491,1437.2,147.7,1437.8,155.4,1437.8,155.4,0.34,1,0.2623,0,-0.019683,0.562683,0.826439
1231,95.2638,178.6825,214.2083,1440.2,150.6,1438.4,155.0,1437.8,155.4,0.75,1,0.2619,0,-0.019017,0.562102,0.826849
1232,95.3193,178.1592,214.6452,1406.7,119.1,1432.5,140.8,1432.5,140.8,15.35,0,0.2614,0,-0.026431,0.568294,0.822401
1233,95.3724,177.8586,214.6193,1387.4,121.0,1411.5,132.1,1411.5,132.1,22.75,0,0.2612,0,-0.030758,0.567852,0.822556
1234,95.4251,177.5840,215.5232,1369.9,55.9,1388.0,83.4,1388.0,83.4,54.10,0,0.2601,0,-0.034319,0.580691,0.813401
1235,95.4831,177.4188,215.4174,1359.3,63.5,1370.6,70.7,1370.6,70.7,21.49,0,0.2546,0,-0.036714,0.579138,0.814403
1236,95.5408,177.5820,215.3576,1369.8,67.8,1370.2,69.1,1370.2,69.1,1.72,0,0.2539,0,-0.034418,0.578335,0.815073
1237,95.5971,177.8253,215.4332,1385.3,62.4,1375.7,65.6,1375.7,65.6,6.49,0,0.2511,0,-0.030926,0.579476,0.814403
1238,95.6487,177.9036,215.4106,1390.3,64.0,1377.8,64.9,1377.8,64.9,2.22,0,0.2503,0,-0.029821,0.579174,0.814658
1239,95.6993,178.0239,215.5049,1398.0,57.2,1380.9,61.8,1380.9,61.8,4.45,0,0.2506,0,-0.028076,0.580544,0.813745
1240,95.7595,178.1992,215.7747,1409.3,37.8,1392.1,49.7,1392.1,49.7,16.41,0,0.2506,0,-0.025500,0.584410,0.811058
1241,95.8203,178.2963,215.8847,1415.5,29.9,1403.0,39.4,1403.0,39.4,15.05,0,0.2505,0,-0.024092,0.585986,0.809963
1242,95.8805,178.2991,215.9442,1415.6,25.6,1408.8,32.5,1408.8,32.5,9.07,0,0.2560,0,-0.024033,0.586828,0.809355
1243,95.9584,178.2487,216.0435,1412.4,18.5,1410.4,24.9,1410.4,24.9,7.73,0,0.2559,0,-0.024715,0.588220,0.808323
1244,96.0402,177.6273,215.9893,1372.7,22.4,1403.0,23.7,1403.0,23.7,7.52,0,0.2574,0,-0.033507,0.587304,0.808673
1245,96.0892,177.5539,216.1911,1368.0,7.8,1389.4,17.6,1389.4,17.6,14.90,0,0.2547,0,-0.034456,0.590129,0.806573
1246,96.1373,178.0995,216.1561,1402.9,10.3,1392.4,14.9,1392.4,14.9,3.96,0,0.2551,0,-0.026782,0.589776,0.807123
1247,96.1839,178.4819,216.2209,1427.3,5.7,1400.2,11.6,1400.2,11.6,8.53,0,0.2556,0,-0.021376,0.590765,0.806561
1248,96.2299,178.7865,216.1187,1446.8,13.0,1422.0,12.0,1422.0,12.0,21.80,0,0.2609,0,-0.017109,0.589373,0.807680
1249,96.2756,178.6477,216.0948,1438.0,14.8,1429.6,12.6,1429.6,12.6,7.57,0,0.2611,0,-0.019072,0.589016,0.807897
1250,96.3203,178.4523,215.9654,1425.4,24.1,1428.0,13.2,1428.0,13.2,1.71,0,0.2610,0,-0.021863,0.587156,0.809178
1251,96.3702,178.3084,215.9359,1416.2,26.2,1424.9,14.9,1424.9,14.9,3.54,0,0.2613,0,-0.023905,0.586712,0.809443
1252,96.4167,178.2455,215.8834,1412.2,30.0,1423.9,18.6,1423.9,18.6,3.79,0,0.2622,0,-0.024810,0.585957,0.809963
1253,96.4631,178.2165,215.8844,1410.4,29.9,1422.3,21.9,1422.3,21.9,3.65,0,0.2618,0,-0.025219,0.585966,0.809943
1254,96.5098,178.4225,215.8902,1423.5,29.5,1422.4,24.2,1422.4,24.2,2.29,1,0.2610,0,-0.022305,0.586087,0.809941
1255,96.5557,178.5236,215.7332,1430.0,40.8,1422.7,30.1,1422.4,24.2,5.98,1,0.2608,0,-0.020917,0.583884,0.811568
1256,96.6035,178.6067,215.5782,1435.3,52.0,1425.0,39.6,1422.4,24.2,9.73,1,0.2608,0,-0.019778,0.581700,0.813163
1257,96.6491,178.7131,215.5505,1442.1,54.0,1429.9,45.8,1422.4,24.2,7.95,1,0.2609,0,-0.018275,0.581324,0.813467
1258,96.6962,178.7099,215.5487,1441.9,54.1,1433.9,49.3,1422.4,24.2,5.28,1,0.2595,0,-0.018320,0.581298,0.813485
1259,96.7443,178.8333,215.5159,1449.8,56.4,1440.0,52.2,1422.4,24.2,6.74,1,0.2573,0,-0.016575,0.580849,0.813843
1260,96.7925,178.2295,215.9474,1411.2,25.4,1438.4,49.1,1422.4,24.2,3.45,1,0.2566,0,-0.025016,0.586859,0.809303
1261,96.8403,178.0284,215.9297,1398.3,26.6,1424.4,44.9,1422.4,24.2,14.70,1,0.2560,0,-0.027864,0.586564,0.809423
1262,96.8890,178.0411,215.8925,1399.1,29.3,1413.2,40.4,1422.4,24.2,12.05,1,0.2567,0,-0.027697,0.586042,0.809807
1263,96.9350,178.0768,215.8751,1401.4,30.6,1408.2,37.4,1422.4,24.2,5.86,1,0.2567,0,-0.027199,0.585804,0.809996
1264,96.9846,178.2227,215.7266,1410.8,41.3,1409.1,38.3,1422.4,24.2,1.31,1,0.2573,0,-0.025182,0.583732,0.811555
1265,97.0357,178.2682,215.5619,1413.7,53.1,1410.4,38.5,1422.4,24.2,1.27,1,0.2581,0,-0.024588,0.581407,0.813241
1266,97.0837,177.7559,216.2984,1380.9,0.1,1398.2,24.6,1398.2,24.6,18.46,0,0.2056,0,-0.031567,0.591695,0.805544
1267,97.1319,177.6755,216.3072,1375.7,-0.5,1387.7,13.4,1387.7,13.4,15.30,0,0.1860,0,-0.032695,0.591797,0.805423
1268,97.1778,177.5857,216.1264,1370.0,12.5,1379.4,13.1,1379.4,13.1,8.37,0,0.1667,0,-0.034036,0.589226,0.807251
1269,97.2236,176.3407,215.8152,1290.3,34.9,1320.6,16.1,1320.6,16.1,58.88,0,0.1895,0,-0.051791,0.584387,0.809821
1270,97.2737,176.8931,216.9601,1325.7,-47.5,1323.6,-17.0,1323.6,10.0,6.86,0,0.1924,1,-0.043330,0.600694,0.798304
1271,97.3267,177.1915,216.7416,1344.8,-31.8,1333.6,-24.8,1333.6,10.0,9.99,0,0.2042,0,-0.039282,0.597746,0.800723
